20,西北工业大学,F02,1,人机界面技术 ( F020506 ) ,面向智能会议的群体语意交互模型与机制研究,19万元,2010年01月01日 至 2012年12月31日,於志文,http://fund.sciencenet.cn/index.php/item/view/317676
21,西北工业大学,E02,1,无机非金属类电介质与电解质材料 ( E0210 ) ,基于化学元素预测新型高温透波陶瓷的相结构与性质,20万元,2009年01月01日 至 2011年12月31日,曾庆丰,http://fund.sciencenet.cn/index.php/item/view/304147
23,西北工业大学,A02,1,流固耦合力学 ( A020314 ) ,局部流动分离诱导的结构振动问题研究,22万元,2009年01月01日 至 2011年12月31日,王刚,http://fund.sciencenet.cn/index.php/item/view/240393
24,西北工业大学,B03,1,光化学与光物理过程 ( B030706 ) ,竹红菌素配位聚合物/富勒烯超分子的组装和光动力作用,36万元,2011年01月01日 至 2013年12月31日,欧植泽,http://fund.sciencenet.cn/index.php/item/view/2223
25,西北工业大学,,1, (  ) ,TLRs信号通路介导VIP调节肠粘膜免疫的分子机制研究,21万元,2011年01月01日 至 2013年12月31日,徐春兰,http://fund.sciencenet.cn/index.php/item/view/869
35,西北工业大学,F01,2,图像处理 ( F010401 ) ,基于压缩感知理论的高光谱图像压缩技术研究,34万元,2011年01月01日 至 2013年12月31日,冯燕,http://fund.sciencenet.cn/index.php/item/view/2459
6,西北工业大学,E02,15,陶瓷基复合材料 ( E020302 ) ,第八届海峡两岸复合材料会议,1万元,2011年01月01日 至 2011年12月31日,殷小玮,http://fund.sciencenet.cn/index.php/item/view/27464
7,西北工业大学,A02,16,结构力学与结构优化 ( A020312 ) ,蜂窝夹层结构的夹芯形状和拓扑构型的电磁-结构一体化设计,22万元,2011年01月01日 至 2013年12月31日,邱克鹏,http://fund.sciencenet.cn/index.php/item/view/39043
108,西北工业大学,A02,16,超常环境下材料和结构的力学行为 ( A020307 ) ,（含薄层）金属热防护板的非线性瞬态热/力耦合数值计算研究,26万元,2011年01月01日 至 2013年12月31日,马玉娥,http://fund.sciencenet.cn/index.php/item/view/39042
109,西北工业大学,A02,16,物理力学 ( A020102 ) ,磁性纳米结构中基于Λ进程的超快自旋动力学研究,23万元,2011年01月01日 至 2013年12月31日,李春,http://fund.sciencenet.cn/index.php/item/view/39041
