19,中山大学,H16,1,肿瘤生物治疗 ( H1611 ) ,肿瘤学（肿瘤分子靶向治疗）,200万元,2009年01月01日 至 2012年12月31日,刘强,http://fund.sciencenet.cn/index.php/item/view/278018
20,中山大学,H18,1,分子影像与分子探针 ( H1808 ) ,HGF对骨髓间充质干细胞肝内移植分化调控的分子影像学实验研究,30万元,2008年01月01日 至 2010年12月31日,单鸿,http://fund.sciencenet.cn/index.php/item/view/270718
22,中山大学,B04,1,医用与药用高分子 ( B040303 ) ,医用高分子、高分子药物,40万元,2008年01月01日 至 2010年12月31日,高金明,http://fund.sciencenet.cn/index.php/item/view/249419
16,中山大学,G02,2,会计理论与方法 ( G020701 ) ,产权、政治关系与企业资源配置,20万元,2010年01月01日 至 2012年12月31日,罗党论,http://fund.sciencenet.cn/index.php/item/view/323224
27,中山大学,H12,2,角膜及眼表疾病 ( H1201 ) ,ES细胞微环境细胞培养体系的建立及其在眼表重建中的应用,30万元,2010年01月01日 至 2012年12月31日,王智崇,http://fund.sciencenet.cn/index.php/item/view/283772
29,中山大学,J01,2, ( J0103 ) ,中山大学物理学基地,180万元,2008年01月01日 至 2010年12月31日,李志兵,http://fund.sciencenet.cn/index.php/item/view/173920
30,中山大学,J01,2, ( J0104 ) ,中山大学化学基地,180万元,2008年01月01日 至 2010年12月31日,童叶翔,http://fund.sciencenet.cn/index.php/item/view/173854
31,中山大学,J01,2, ( J0106 ) ,中山大学生物学基地,180万元,2008年01月01日 至 2010年12月31日,王金发,http://fund.sciencenet.cn/index.php/item/view/173846
33,中山大学,E06,2,制冷 ( E060105 ) ,二氧化碳热控系统输运特性及稳定性研究,38万元,2011年01月01日 至 2013年12月31日,李廷勋,http://fund.sciencenet.cn/index.php/item/view/548
15,中山大学,F02,3,机器智能基础理论与方法 ( F020107 ) ,情景演算中的关键推理技术及其应用研究,33万元,2011年01月01日 至 2013年12月31日,刘咏梅,http://fund.sciencenet.cn/index.php/item/view/1636
36,中山大学,D01,3,环境变化与预测 ( D0104 ) ,华南亚热带高山沼泽全新世高分辨率孢粉分析及定量古环境重建,22万元,2011年01月01日 至 2013年12月31日,黄康有,http://fund.sciencenet.cn/index.php/item/view/1485
37,中山大学,A02,3,计算流体力学 ( A020415 ) ,高分子纤维材料传热传质过程的多尺度建模与计算,42万元,2011年01月01日 至 2013年12月31日,朱庆勇,http://fund.sciencenet.cn/index.php/item/view/1420
14,中山大学,B01,4,生物无机化学 ( B0104 ) ,系列具有独特配位构型的金属配合物的设计合成及其对小分子活化机理研究,20万元,2011年01月01日 至 2013年12月31日,刘高峰,http://fund.sciencenet.cn/index.php/item/view/3053
45,中山大学,C06,4,生物信息学 ( C0607 ) ,蛋白质翻译后修饰受可变剪切影响的系统生物学研究,40万元,2011年01月01日 至 2013年12月31日,任间,http://fund.sciencenet.cn/index.php/item/view/2764
46,中山大学,B07,4,纳米材料污染化学 ( B070206 ) ,半导体纳米材料光催化降解有机物过程中的传输与沉降行为,40万元,2011年01月01日 至 2013年12月31日,刘鸿,http://fund.sciencenet.cn/index.php/item/view/2510
47,中山大学,B05,4,样品前处理方法与技术 ( B0511 ) ,基于分子印迹整体材料的管尖微萃取技术及其在生物样品分析中的应用,36万元,2011年01月01日 至 2013年12月31日,胡玉玲,http://fund.sciencenet.cn/index.php/item/view/2306
48,中山大学,F03,4,进化算法及应用 ( F030507 ) ,动态遗传算法及其在动态网络优化问题中的应用,21万元,2011年01月01日 至 2013年12月31日,程辉,http://fund.sciencenet.cn/index.php/item/view/2104
49,中山大学,C03,4,生物多样性 ( C031201 ) ,不同植物功能群对外来植物入侵的抵抗力形成机制研究,190万元,2011年01月01日 至 2014年12月31日,彭少麟,http://fund.sciencenet.cn/index.php/item/view/2066
50,中山大学,F03,4,生物信息检测及传感器技术 ( F030303 ) ,压缩传感支配的多层次生物运动行为感知理论与方法,38万元,2011年01月01日 至 2013年12月31日,王国利,http://fund.sciencenet.cn/index.php/item/view/2062
51,中山大学,D01,4,生态恢复及其环境效应 ( D011004 ) ,引种红树植物造林的环境效应及其安全性预警分析研究,万元,2010年01月01日 至 2012年12月31日,彭逸生,http://fund.sciencenet.cn/index.php/item/view/2041
52,中山大学,B04,4,天然高分子与生物高分子 ( B0404 ) ,含树枝化结构基元的新型聚多糖衍生物研究,38万元,2011年01月01日 至 2013年12月31日,张黎明,http://fund.sciencenet.cn/index.php/item/view/1906
53,中山大学,C03,4,毒理生态学 ( C031002 ) ,锌镉处理下超富集植物的差异蛋白质表达及金属耐性机理研究,21万元,2011年01月01日 至 2013年12月31日,曾晓雯,http://fund.sciencenet.cn/index.php/item/view/1798
56,中山大学,F05,5,激光技术及应用 ( F050608 ) ,线宽窄化的高功率内腔式简并PPMgLNOPO,22万元,2011年01月01日 至 2013年12月31日,焦中兴,http://fund.sciencenet.cn/index.php/item/view/3521
57,中山大学,H16,5,内分泌系统肿瘤 ( H1623 ) ,血清microRNA表达在甲状腺肿瘤诊断中的作用及生物学意义,36万元,2011年01月01日 至 2013年12月31日,肖海鹏,http://fund.sciencenet.cn/index.php/item/view/3342
58,中山大学,D01,5,空间定位数据分析与应用 ( D010703 ) ,多源泛在信号的融合定位关键技术研究,38万元,2011年01月01日 至 2013年12月31日,夏林元,http://fund.sciencenet.cn/index.php/item/view/3331
59,中山大学,F02,5,计算机网络通信协议 ( F020802 ) ,重新架构多频道P2P视频直播模型-理论和算法研究,21万元,2011年01月01日 至 2013年12月31日,吴迪,http://fund.sciencenet.cn/index.php/item/view/3283
60,中山大学,F02,5,数据库理论与系统 ( F020204 ) ,半监督排序学习理论与算法研究,20万元,2011年01月01日 至 2013年12月31日,潘炎,http://fund.sciencenet.cn/index.php/item/view/3162
61,中山大学,B07,5,有机污染物分离分析 ( B070102 ) ,SPME活体采样技术监测鱼体内的有机污染物,38万元,2011年01月01日 至 2013年12月31日,欧阳钢锋,http://fund.sciencenet.cn/index.php/item/view/3089
62,中山大学,B07,5,污染生态化学 ( B0704 ) ,SPME原位采样技术监测土壤-农作物系统的持久性有机污染物,36万元,2011年01月01日 至 2013年12月31日,朱芳,http://fund.sciencenet.cn/index.php/item/view/3085
15,中山大学,H02,50,心电活动异常与心律失常 ( H0205 ) ,2011年逸仙国际心血管病论坛暨人工心脏起搏与电生理进展研讨会,5万元,2011年01月01日 至 2011年12月31日,王景峰,http://fund.sciencenet.cn/index.php/item/view/33768
36,中山大学,H09,50,神经变性、再生及相关疾病 ( H0912 ) ,中美帕金森病合作研究研讨会,1.2万元,2011年01月01日 至 2011年12月31日,王青,http://fund.sciencenet.cn/index.php/item/view/33767
37,中山大学,F02,50,计算机科学 ( F02 ) ,第四届中澳IT院长研究与教育高峰论坛,6万元,2011年01月01日 至 2011年12月31日,吴维刚,http://fund.sciencenet.cn/index.php/item/view/33766
38,中山大学,H26,50,预防医学 ( H26 ) ,2011 海峡两岸热带医学学术交流研讨会,1.8万元,2011年01月01日 至 2011年12月31日,吴忠道,http://fund.sciencenet.cn/index.php/item/view/33765
44,中山大学,A01,50,数理逻辑和与计算机相关的数学 ( A0115 ) ,度量空间上的计算复杂性的进一步研究,5.3499999999999996万元,2011年01月01日 至 2011年12月31日,赵希顺,http://fund.sciencenet.cn/index.php/item/view/33759
14,中山大学,C04,51,动物进化 ( C040204 ) ,2011海峡两岸热带医学学术交流研讨会,0.59999999999999998万元,2011年01月01日 至 2011年12月31日,伦照荣,http://fund.sciencenet.cn/index.php/item/view/33778
46,中山大学,E02,51,无机非金属类光电信息与功能材料 ( E0207 ) ,参加第三届希望会议,0.5万元,2011年01月01日 至 2011年12月31日,佘峻聪,http://fund.sciencenet.cn/index.php/item/view/33776
48,中山大学,G02,51,品牌与消费行为 ( G020802 ) ,中国市场营销知识创新国际研讨会,2万元,2011年01月01日 至 2011年12月31日,施卓敏,http://fund.sciencenet.cn/index.php/item/view/33774
50,中山大学,H18,51,核医学 ( H1806 ) ,美洲华人生物科学学会第13 届国际学术研讨会暨分子影像在生物医学中应用国际学术研讨会,8万元,2011年01月01日 至 2011年12月31日,唐刚华,http://fund.sciencenet.cn/index.php/item/view/33772
16,中山大学,D02,52,古生物学 ( D020101 ) ,热带-亚热带过渡区始新世植被、古生态和古气候：以广东茂名盆地生物群为依据,9万元,2011年01月01日 至 2012年12月31日,金建华,http://fund.sciencenet.cn/index.php/item/view/33788
