82,北京航空航天大学,B01,1,无机化学 ( B01 ) ,第十二届固态化学和无机合成学术会议,5万元,2012年01月01日 至 2012年12月31日,江雷,http://fund.sciencenet.cn/index.php/item/view/254040
84,北京航空航天大学,E05,1,数字化制造与智能制造 ( E051002 ) ,基于宽行加工非连续刀轴矢量规划理论和方法研究,25万元,2012年01月01日 至 2014年12月31日,徐汝锋,http://fund.sciencenet.cn/index.php/item/view/1309
85,北京航空航天大学,E02,1,复合材料的制备 ( E020801 ) ,高温服役C/SiC与C/C异型复合材料接头的低温连接机理,63万元,2012年01月01日 至 2015年12月31日,席文君,http://fund.sciencenet.cn/index.php/item/view/1275
86,北京航空航天大学,E05,1,机械系统动态监测、诊断与维护 ( E050302 ) ,液压系统关键部件早期故障诊断与性能衰退预测技术研究,25万元,2012年01月01日 至 2014年12月31日,刘红梅,http://fund.sciencenet.cn/index.php/item/view/927
88,北京航空航天大学,A02,1,多体系统动力学 ( A020205 ) ,具有线碰撞、振动摩擦耦合与滚动摩阻的非光滑多体系统动力学研究,68万元,2012年01月01日 至 2015年12月31日,赵振,http://fund.sciencenet.cn/index.php/item/view/518
89,北京航空航天大学,F02,1,并行与分布式软件 ( F020206 ) ,面向按需组合的服务关系模型及关键技术研究,23万元,2012年01月01日 至 2014年12月31日,孙海龙,http://fund.sciencenet.cn/index.php/item/view/400
9,北京航空航天大学,A02,2,空气动力学 ( A020403 ) ,非常规机身布局大迎角机翼摇滚运动及流动机理研究,30万元,2012年01月01日 至 2014年12月31日,田伟,http://fund.sciencenet.cn/index.php/item/view/3952
90,北京航空航天大学,A02,2,湍流与流动稳定性 ( A020401 ) ,高超声速边界层转捩建模及数值模拟研究,26万元,2012年01月01日 至 2014年12月31日,宋博,http://fund.sciencenet.cn/index.php/item/view/3951
91,北京航空航天大学,A02,2,实验固体力学 ( A020316 ) ,"场协同优化理论探究""高焓低速射流""热结构试验模拟准则",25万元,2012年01月01日 至 2014年12月31日,董素君,http://fund.sciencenet.cn/index.php/item/view/3950
92,北京航空航天大学,A02,2,弹道力学与飞行力学 ( A020207 ) ,基于非接触力的航天器相对运动动力学与控制研究,26万元,2012年01月01日 至 2014年12月31日,师鹏,http://fund.sciencenet.cn/index.php/item/view/3949
93,北京航空航天大学,A02,2,多体系统动力学 ( A020205 ) ,储液箱为复杂形状的流固多体耦合系统非线性动力学问题研究,25万元,2012年01月01日 至 2014年12月31日,吕敬,http://fund.sciencenet.cn/index.php/item/view/3948
94,北京航空航天大学,A01,2,常微分方程与动力系统 ( A0107 ) ,N体问题中两类特殊周期轨道的存在性和稳定性,22万元,2012年01月01日 至 2014年12月31日,严夺魁,http://fund.sciencenet.cn/index.php/item/view/3947
95,北京航空航天大学,A01,2,数据分析与统计计算 ( A011103 ) ,高维数据降维和变量选择的若干稳健方法研究,22万元,2012年01月01日 至 2014年12月31日,赵俊龙,http://fund.sciencenet.cn/index.php/item/view/3946
96,北京航空航天大学,A01,2,分支理论与混沌 ( A010703 ) ,具有多个可变边界的分段光滑动力系统中的边界碰撞分支,22万元,2012年01月01日 至 2014年12月31日,高颖辉,http://fund.sciencenet.cn/index.php/item/view/3945
97,北京航空航天大学,A01,2,调和分析与小波分析 ( A010504 ) ,海森堡群上算子及相关问题研究,22万元,2012年01月01日 至 2014年12月31日,刘明菊,http://fund.sciencenet.cn/index.php/item/view/3944
98,北京航空航天大学,A01,2,编码与密码 ( A010206 ) ,密钥共享体制和安全多方计算相关问题研究,22万元,2012年01月01日 至 2014年12月31日,高莹,http://fund.sciencenet.cn/index.php/item/view/3943
1,北京航空航天大学,B03,3,纳米及介观结构 ( B030106 ) ,功能无机纳米晶体驱动的仿生智能界面材料的构筑及性质研究,25万元,2012年01月01日 至 2014年12月31日,鹿现永,http://fund.sciencenet.cn/index.php/item/view/3962
162,北京航空航天大学,B01,3,仿生材料化学 ( B010702 ) ,仿生无机半导体材料的催化性能研究,25万元,2012年01月01日 至 2014年12月31日,赵天艺,http://fund.sciencenet.cn/index.php/item/view/3961
163,北京航空航天大学,B01,3,固体表面与界面化学 ( B010503 ) ,非对称多孔氧化铝纳米通道的构筑及离子输运特性研究,28万元,2012年01月01日 至 2014年12月31日,范霞,http://fund.sciencenet.cn/index.php/item/view/3960
164,北京航空航天大学,A05,3,原子核结构与特性研究 ( A050301 ) ,Ba-Ce同位素链上近质子滴线原子核质量的精确测量,30万元,2012年01月01日 至 2014年12月31日,孙保华,http://fund.sciencenet.cn/index.php/item/view/3959
165,北京航空航天大学,A04,3,凝聚态物理中的新效应及其他问题 ( A040215 ) ,拓扑绝缘体及其新奇物理性质的研究,25万元,2012年01月01日 至 2014年12月31日,郭怀明,http://fund.sciencenet.cn/index.php/item/view/3958
166,北京航空航天大学,A02,3,冲击动力学 ( A020602 ) ,纳米多孔能量吸收系统的动态力学特性及其在结构耐撞性中的应用,26万元,2012年01月01日 至 2014年12月31日,胡大勇,http://fund.sciencenet.cn/index.php/item/view/3957
167,北京航空航天大学,A02,3,仿生、生物材料与运动生物力学 ( A020503 ) ,昆虫起飞的运动学观测及流体力学机理研究,28万元,2012年01月01日 至 2014年12月31日,张艳来,http://fund.sciencenet.cn/index.php/item/view/3956
168,北京航空航天大学,A02,3,细胞、亚细胞、生物大分子力学 ( A020502 ) ,应力通过PDGFR途径对牙周膜细胞MMPs和TIMPs调控机制的对比研究,28万元,2012年01月01日 至 2014年12月31日,郑丽沙,http://fund.sciencenet.cn/index.php/item/view/3955
169,北京航空航天大学,A02,3,组织与器官系统力学 ( A020501 ) ,腹主动脉瘤修复引起肾动脉狭窄和肾功能异常的血流动力学研究,28万元,2012年01月01日 至 2014年12月31日,孙安强,http://fund.sciencenet.cn/index.php/item/view/3954
170,北京航空航天大学,A02,3,实验流体力学 ( A020414 ) ,基于Tomographic PIV技术的湍流边界层拟序结构研究,28万元,2012年01月01日 至 2014年12月31日,高琪,http://fund.sciencenet.cn/index.php/item/view/3953
7,北京航空航天大学,E01,4,金属磁性材料 ( E010501 ) ,铁基复合软磁材料的界面结构与交流磁特性关联研究,25万元,2012年01月01日 至 2014年12月31日,杨白,http://fund.sciencenet.cn/index.php/item/view/18728
108,北京航空航天大学,E01,4,金属磁性材料 ( E010501 ) ,强织构高性能FeGa磁致伸缩合金薄板研究,25万元,2012年01月01日 至 2014年12月31日,刘敬华,http://fund.sciencenet.cn/index.php/item/view/18727
109,北京航空航天大学,E01,4,极端条件下使用的金属材料 ( E0104 ) ,液态金属冷却定向凝固Nb-Si-Ti-Cr-Al-Hf多相亚共晶合金的组织形成机理和控制,25万元,2012年01月01日 至 2014年12月31日,贾丽娜,http://fund.sciencenet.cn/index.php/item/view/18726
110,北京航空航天大学,E01,4,非晶态金属材料 ( E010301 ) ,利用透射电子显微镜进行CuZr基非晶合金原子尺度有序结构的直接探测,26万元,2012年01月01日 至 2014年12月31日,王慧,http://fund.sciencenet.cn/index.php/item/view/18725
111,北京航空航天大学,E01,4,新型金属结构材料 ( E010101 ) ,新型轻质高比强NiTi-Al高温结构材料的强化相析出机制与控制方法,25万元,2012年01月01日 至 2014年12月31日,郑立静,http://fund.sciencenet.cn/index.php/item/view/18724
112,北京航空航天大学,D05,4,大气遥感和大气探测 ( D0503 ) ,利用星载全极化微波辐射计反演陆上降雨方法研究,25万元,2012年01月01日 至 2014年12月31日,刘大伟,http://fund.sciencenet.cn/index.php/item/view/18723
113,北京航空航天大学,D04,4,空间环境和空间天气 ( D0412 ) ,基于SPIS软件的磁层亚暴期间地球同步轨道航天器表面突发绝对充电过程研究,25万元,2012年01月01日 至 2014年12月31日,王艳,http://fund.sciencenet.cn/index.php/item/view/18722
114,北京航空航天大学,D04,4,磁层物理学 ( D041003 ) ,利用THEMIS卫星数据研究内磁层中Pc4和Pc5波段超低频波,26万元,2012年01月01日 至 2014年12月31日,刘文龙,http://fund.sciencenet.cn/index.php/item/view/3965
115,北京航空航天大学,C10,4,细胞与分子生物力学 ( C100101 ) ,牵张对神经突起导向生长相关分子Netrin 1和Septin 7表达的影响及机制研究,23万元,2012年01月01日 至 2014年12月31日,刘美丽,http://fund.sciencenet.cn/index.php/item/view/3964
116,北京航空航天大学,B06,4,反应器的模型化和优化 ( B060403 ) ,车载火花放电等离子体重整制氢系统的优化设计理论及方法,25万元,2012年01月01日 至 2014年12月31日,宋凌珺,http://fund.sciencenet.cn/index.php/item/view/3963
3,北京航空航天大学,E05,5,机构学与机器人 ( E0501 ) ,新型旋翼飞行机器人阵列基础技术研究,25万元,2012年01月01日 至 2014年12月31日,刘淼,http://fund.sciencenet.cn/index.php/item/view/18740
144,北京航空航天大学,E04,5,钻井工程与地热开采 ( E0407 ) ,钻井轨迹近钻头有源交变磁场随钻测量方法研究,25万元,2012年01月01日 至 2014年12月31日,宗艳波,http://fund.sciencenet.cn/index.php/item/view/18737
145,北京航空航天大学,E03,5,纳米复合 ( E030703 ) ,连续碳纳米管纱线与树脂浸渍复合及界面性能研究,25万元,2012年01月01日 至 2014年12月31日,顾轶卓,http://fund.sciencenet.cn/index.php/item/view/18736
146,北京航空航天大学,E02,5,无机非金属类光电信息与功能材料 ( E0207 ) ,一维半导体（TiO2、ZnO、PbS、MnO2）纳米材料填充高分子基复合材料的介电性能研究,25万元,2012年01月01日 至 2014年12月31日,王广胜,http://fund.sciencenet.cn/index.php/item/view/18735
147,北京航空航天大学,E02,5,半导体材料 ( E0209 ) ,掺杂ZnS半导体纳米材料的精细结构与磁、光性能的关联机理,25万元,2012年01月01日 至 2014年12月31日,刘晓芳,http://fund.sciencenet.cn/index.php/item/view/18734
148,北京航空航天大学,E02,5,无机非金属类光电信息与功能材料 ( E0207 ) ,高效铁系纳米吸附剂结构设计及吸附Cd(II)、Pb(II)性质研究,25万元,2012年01月01日 至 2014年12月31日,周苇,http://fund.sciencenet.cn/index.php/item/view/18733
149,北京航空航天大学,E02,5,高性能碳素材料 ( E020601 ) ,高性能锂氟电池电极材料的新型合成方法与性能研究,25万元,2012年01月01日 至 2014年12月31日,张巍,http://fund.sciencenet.cn/index.php/item/view/18732
150,北京航空航天大学,E01,5,金属材料表面的组织、结构与性能 ( E011001 ) ,原位水解ZrO2胶体粒子对铝合金表面微弧氧化成膜过程作用机制的研究,25万元,2012年01月01日 至 2014年12月31日,李卫平,http://fund.sciencenet.cn/index.php/item/view/18731
151,北京航空航天大学,E01,5,金属材料的疲劳与断裂 ( E010802 ) ,金属材料超高周/低周复合疲劳损伤机理研究,25万元,2012年01月01日 至 2014年12月31日,赵子华,http://fund.sciencenet.cn/index.php/item/view/18730
152,北京航空航天大学,E01,5,新型金属功能材料 ( E010503 ) ,负泊松比金属橡胶材料的形变机理、制备方法和力学性能研究,26万元,2012年01月01日 至 2014年12月31日,马艳红,http://fund.sciencenet.cn/index.php/item/view/18729
8,北京航空航天大学,E05,6,机械结构损伤、疲劳与断裂 ( E050401 ) ,复合载荷下不同接触型面榫连结构微动疲劳研究,25万元,2012年01月01日 至 2014年12月31日,魏大盛,http://fund.sciencenet.cn/index.php/item/view/18750
99,北京航空航天大学,E05,6,机械结构与系统动力学 ( E050303 ) ,形状记忆合金金属橡胶的力学性能研究,25万元,2012年01月01日 至 2014年12月31日,张大义,http://fund.sciencenet.cn/index.php/item/view/18749
100,北京航空航天大学,E05,6,机械结构与系统动力学 ( E050303 ) ,基于立体视觉的弯道环境感知及车辆自主驾驶控制,26万元,2012年01月01日 至 2014年12月31日,徐国艳,http://fund.sciencenet.cn/index.php/item/view/18748
101,北京航空航天大学,E05,6,机械结构与系统动力学 ( E050303 ) ,重力场对土壤力学特性影响的试验研究,25万元,2012年01月01日 至 2014年12月31日,崔莹,http://fund.sciencenet.cn/index.php/item/view/18747
