86,山东大学,A03,1,星系相互作用和并合；活动星系核 ( A030203 ) ,Blazar天体光学微光变的观测研究,15万元,2012年01月01日 至 2012年12月31日,胡绍明,http://fund.sciencenet.cn/index.php/item/view/243999
96,山东大学,D01,2,资源与可持续发展 ( D011201 ) ,基于生命周期环境与经济集成视角的我国市政污泥资源化利用研究,23万元,2012年01月01日 至 2014年12月31日,洪静兰,http://fund.sciencenet.cn/index.php/item/view/788
97,山东大学,E08,2,道路工程 ( E080703 ) ,基于碳纳米管水泥基复合材料的砼道路应力自检测机理研究,25万元,2012年01月01日 至 2014年12月31日,葛智,http://fund.sciencenet.cn/index.php/item/view/633
98,山东大学,D05,2,大气化学 ( D0510 ) ,区域灰霾天气条件下气溶胶单颗粒的来源及其老化现象的机理,25万元,2012年01月01日 至 2014年12月31日,李卫军,http://fund.sciencenet.cn/index.php/item/view/533
99,山东大学,B01,2,配位化学 ( B0103 ) ,手性卟啉酞菁类夹心稀土配合物分子功能材料的设计、制备与性能研究,60万元,2012年01月01日 至 2015年12月31日,张晓梅,http://fund.sciencenet.cn/index.php/item/view/253
105,山东大学,H26,3,卫生毒理 ( H2607 ) ,1-溴丙烷致中毒性周围神经病的分子机制研究,60万元,2012年01月01日 至 2015年12月31日,赵秀兰,http://fund.sciencenet.cn/index.php/item/view/1417
106,山东大学,H28,3,中药药效物质 ( H2803 ) ,金银花抗皮肤变态反应药效物质基础及作用机制研究,22万元,2012年01月01日 至 2014年12月31日,白雪,http://fund.sciencenet.cn/index.php/item/view/992
107,山东大学,E04,3,煤炭地下开采 ( E0402 ) ,放顶煤支架尾梁振动信号分析法检测顶煤放落程度研究,50万元,2012年01月01日 至 2015年12月31日,王增才,http://fund.sciencenet.cn/index.php/item/view/931
6,山东大学,A05,5,中高能核物理 ( A050306 ) ,夸克胶子等离子体与奇异夸克物质输运性质研究,24万元,2012年01月01日 至 2014年12月31日,董辉,http://fund.sciencenet.cn/index.php/item/view/8135
116,山东大学,A05,5,非标准模型及其唯象学 ( A050204 ) ,额外维模型和小Higgs模型下的QCD修正效应,26万元,2012年01月01日 至 2014年12月31日,周雅瑾,http://fund.sciencenet.cn/index.php/item/view/8134
117,山东大学,A05,5,量子色动力学、强相互作用和强子物理 ( A050202 ) ,相对论性重离子碰撞中致密物质流体力学演化和双轻子信号的研究,26万元,2012年01月01日 至 2014年12月31日,邓建,http://fund.sciencenet.cn/index.php/item/view/8133
118,山东大学,A02,5,非牛顿流与流变学 ( A020406 ) ,黏弹性血液的分数阶本构关系建模及应用,26万元,2012年01月01日 至 2014年12月31日,齐海涛,http://fund.sciencenet.cn/index.php/item/view/8132
