22,苏州大学,A05,1,低温等离子体及其应用 ( A050610 ) ,低温等离子体物理及应用战略研讨,15万元,2012年01月01日 至 2012年12月31日,吴雪梅,http://fund.sciencenet.cn/index.php/item/view/244148
24,苏州大学,F03,1,量子与微纳系统控制 ( F030111 ) ,压电陶瓷高动态精密定位驱动机理与控制方法研究,62万元,2012年01月01日 至 2015年12月31日,汝长海,http://fund.sciencenet.cn/index.php/item/view/757
25,苏州大学,E05,1,微/纳制造过程检测与控制 ( E051203 ) ,高精度定位平台环境微扰动机理与主动补偿方法研究,25万元,2012年01月01日 至 2014年12月31日,刘吉柱,http://fund.sciencenet.cn/index.php/item/view/227
26,苏州大学,E05,1,机械传动 ( E050201 ) ,基于粘滑驱动的跨尺度纳米定位运动生成机理及实现方法,60万元,2012年01月01日 至 2015年12月31日,王振华,http://fund.sciencenet.cn/index.php/item/view/226
15,苏州大学,A04,3,与光学有关的其他物理问题和交叉学科 ( A040414 ) ,基于分形结构的等离激元超颖材料的研究,29万元,2012年01月01日 至 2014年12月31日,侯波,http://fund.sciencenet.cn/index.php/item/view/9376
36,苏州大学,A04,3,微纳光学与光子学 ( A040407 ) ,基于宽禁带半导体纳米结构的紫外受激放大表面等离激元辐射的研究,28万元,2012年01月01日 至 2014年12月31日,韩琴,http://fund.sciencenet.cn/index.php/item/view/9375
37,苏州大学,A04,3,光源、光学器件和光学系统中的物理问题 ( A040403 ) ,远程隐身和幻象光学的多重散射机理分析及模拟,26万元,2012年01月01日 至 2014年12月31日,赖耘,http://fund.sciencenet.cn/index.php/item/view/9374
38,苏州大学,A04,3,光的传播和成像 ( A040401 ) ,部分相干高阶高斯光束产生及传输特性研究,28万元,2012年01月01日 至 2014年12月31日,王飞,http://fund.sciencenet.cn/index.php/item/view/9373
39,苏州大学,A04,3,介电、压电、热电和铁电性质 ( A040209 ) ,多铁性薄膜材料的磁电耦合增强及磁熵特性的研究,25万元,2012年01月01日 至 2014年12月31日,曹海霞,http://fund.sciencenet.cn/index.php/item/view/9372
40,苏州大学,A04,3,凝聚态物性II：电子结构、电学、磁学和光学性质 ( A0402 ) ,拓扑绝缘体与多铁性薄膜复合结构的表面磁输运研究,29万元,2012年01月01日 至 2014年12月31日,蔡田怡,http://fund.sciencenet.cn/index.php/item/view/9371
41,苏州大学,A04,3,软物质和液体的结构与性质 ( A040102 ) ,几何纳米粒子与生物膜相互作用机制及其有序化研究,28万元,2012年01月01日 至 2014年12月31日,杨恺,http://fund.sciencenet.cn/index.php/item/view/9370
42,苏州大学,A01,3,应用数学方法 ( A0114 ) ,真核生物染色体上基因簇的识别与分析,19万元,2012年01月01日 至 2014年12月31日,黄茉莉,http://fund.sciencenet.cn/index.php/item/view/9369
43,苏州大学,A01,3,定性理论与稳定性理论 ( A010702 ) ,二阶哈密顿方程的定性分析及相关问题,22万元,2012年01月01日 至 2014年12月31日,王志国,http://fund.sciencenet.cn/index.php/item/view/9368
14,苏州大学,B04,4,高分子组装与超分子结构 ( B0405 ) ,人造硅藻结构中的超分子自组装机理研究,25万元,2012年01月01日 至 2014年12月31日,李艺,http://fund.sciencenet.cn/index.php/item/view/9386
45,苏州大学,B04,4,光电磁功能高分子 ( B040306 ) ,基于非手性偶氮苯主链共轭共聚物超分子手性光学开关的研究,25万元,2012年01月01日 至 2014年12月31日,张伟,http://fund.sciencenet.cn/index.php/item/view/9385
46,苏州大学,B04,4,液晶态高分子 ( B040305 ) ,光驱动的聚合物纳米结构调控以及纳米马达的研究,25万元,2012年01月01日 至 2014年12月31日,张卫东,http://fund.sciencenet.cn/index.php/item/view/9384
47,苏州大学,B04,4,液晶态高分子 ( B040305 ) ,端基受限液晶高分子的合成与性能表征,25万元,2012年01月01日 至 2014年12月31日,杨晓明,http://fund.sciencenet.cn/index.php/item/view/9383
48,苏州大学,B04,4,高分子合成化学 ( B0401 ) ,过渡金属催化的含杂原子分子羰基化聚合方法学研究,27万元,2012年01月01日 至 2014年12月31日,林韶晖,http://fund.sciencenet.cn/index.php/item/view/9382
49,苏州大学,B03,4,理论和计算化学 ( B0302 ) ,量子点敏化太阳能电池中的多激子产生与界面电子转移的非绝热动力学的理论研究,25万元,2012年01月01日 至 2014年12月31日,郭震宇,http://fund.sciencenet.cn/index.php/item/view/9381
50,苏州大学,B02,4,有机合成反应 ( B020101 ) ,烯胺参与的[4+2]环加成反应研究及其在部分生物碱骨架合成中的应用,27万元,2012年01月01日 至 2014年12月31日,李丕旭,http://fund.sciencenet.cn/index.php/item/view/9380
51,苏州大学,B01,4,无机材料化学 ( B0107 ) ,“巨型”量子点基太阳能电池研究,25万元,2012年01月01日 至 2014年12月31日,邹贵付,http://fund.sciencenet.cn/index.php/item/view/9379
52,苏州大学,B01,4,理论无机化学 ( B010602 ) ,杯[4]芳烃金属双氧加合物稳定性及催化氧化活性的理论研究,25万元,2012年01月01日 至 2014年12月31日,王会芳,http://fund.sciencenet.cn/index.php/item/view/9378
53,苏州大学,A05,4,统计物理学与复杂系统 ( A050105 ) ,加权生物神经网络中随机共振的研究,20万元,2012年01月01日 至 2014年12月31日,吴亮,http://fund.sciencenet.cn/index.php/item/view/9377
13,苏州大学,E03,5,生物医用高分子材料 ( E0310 ) ,促体内原位再生的生物杂化小口径血管支架研究,26万元,2012年01月01日 至 2014年12月31日,赵荟菁,http://fund.sciencenet.cn/index.php/item/view/9396
54,苏州大学,C19,5,水产生物生理学 ( C190101 ) ,基于vasa基因的中华绒螯蟹早期性别分化机制研究,23万元,2012年01月01日 至 2014年12月31日,吴萍,http://fund.sciencenet.cn/index.php/item/view/9395
