45,北京师范大学,G03,1,劳动就业与社会保障 ( G0311 ) ,技术进步、职业结构变迁及其对我国城镇地区收入差距的影响,21万元,2012年01月01日 至 2014年12月31日,邢春冰,http://fund.sciencenet.cn/index.php/item/view/152
56,北京师范大学,H28,1,中药药效物质 ( H2803 ) ,鬼臼毒素药源植物中内生菌及其功能研究,63万元,2012年01月01日 至 2015年12月31日,赵长琦,http://fund.sciencenet.cn/index.php/item/view/1130
11,北京师范大学,A04,2,光源、光学器件和光学系统中的物理问题 ( A040403 ) ,无序介质中实现光放大的物理机制研究,30万元,2012年01月01日 至 2014年12月31日,王兆娜,http://fund.sciencenet.cn/index.php/item/view/19010
72,北京师范大学,A04,2,低维、介观和人工微结构的磁性 ( A040208 ) ,石墨烯相关材料的铁磁性、磁性杂质效应及其调控,25万元,2012年01月01日 至 2014年12月31日,马天星,http://fund.sciencenet.cn/index.php/item/view/19008
73,北京师范大学-香港浸会大学联合国际学院,A01,2,线性与非线性规划 ( A011201 ) ,线性规划的条件数K(D)的概率分析及平稳分析,22万元,2012年01月01日 至 2014年12月31日,张展荣,http://fund.sciencenet.cn/index.php/item/view/19007
75,北京师范大学,A01,2,随机分析与随机过程 ( A011002 ) ,马氏过程的泛函不等式,22万元,2012年01月01日 至 2014年12月31日,马宇韬,http://fund.sciencenet.cn/index.php/item/view/19006
75,北京师范大学,A04,2,生命现象中的凝聚态物理问题 ( A040214 ) ,变性剂和渗透溶质对蛋白质热力学和动力学性质的影响,29万元,2012年01月01日 至 2014年12月31日,刘振兴,http://fund.sciencenet.cn/index.php/item/view/19009
76,北京师范大学,A01,2,马氏过程与遍历论 ( A011001 ) ,随机矩阵乘积的极限定理及其在随机游动和分支过程中的应用,23万元,2012年01月01日 至 2014年12月31日,高志强,http://fund.sciencenet.cn/index.php/item/view/19005
77,北京师范大学,A01,2,代数学 ( A0102 ) ,分次范畴与A型有理Cherednik代数,20万元,2012年01月01日 至 2014年12月31日,赵德科,http://fund.sciencenet.cn/index.php/item/view/19003
79,北京师范大学,A01,2,代数学 ( A0102 ) ,导出等价的构造与相关课题,22万元,2012年01月01日 至 2014年12月31日,胡维,http://fund.sciencenet.cn/index.php/item/view/19002
79,北京师范大学,D01,2,自然灾害风险评估与公共安全 ( D011002 ),区域农业旱灾适应性评价模型与风险防范模式研究,65万元,2012年01月01日 至 2015年12月31日,王静爱,http://fund.sciencenet.cn/index.php/item/view/1231
85,北京师范大学,A01,2,调和分析与小波分析 ( A010504 ) ,新Besov型和Triebel-Lizorkin型函数空间理论,22万元,2012年01月01日 至 2014年12月31日,袁文,http://fund.sciencenet.cn/index.php/item/view/19004
8,北京师范大学,C04,3,动物行为学 ( C040302 ) ,两种长尾山雀合作繁殖行为发生的规律及机制研究,23万元,2012年01月01日 至 2014年12月31日,李建强,http://fund.sciencenet.cn/index.php/item/view/19020
99,北京师范大学,C09,3,学习与记忆 ( C090303 ) ,记忆提取促进学习的机制研究,22万元,2012年01月01日 至 2014年12月31日,罗良,http://fund.sciencenet.cn/index.php/item/view/19019
